ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	InParkour	CostSingleStack	InSlideSprint	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable
142	嗜血	12		Body	0	142	0		10	10	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	42																																																										3758030846										800		63	1	800	1	0	1										
142	嗜血	12		Body	0	142	0		11	11	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	47																																																										3758030846										800		63	1	800	1	0	1										
142	嗜血	12		Body	0	142	0		12	12	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	52																																																										3758030846										800		63	1	800	1	0	1										
142	嗜血	12		Body	0	142	0		13	13	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	57																																																										3758030846										800		63	1	800	1	0	1										
142	嗜血	12		Body	0	142	0		14	14	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	62																																																										3758030846										800		63	1	800	1	0	1										
142	嗜血	12		Body	0	142	0		15	15	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	67																																																										3758030846										800		63	1	800	1	0	1										
143	忍术·荒武刀	0		Body	0	143	0		1	1	0	1	1	96	0	1	0							0	0	1	atDodge	173		atSkillEventHandler	5																																																							4294967294										96		63	1	96	1	0	1										
144	绝望怒吼	19		Body	0	144	0		1	1	0	1	1	64	0	1	0							0	0	1	atMeleeWeaponAttackSpeedPercentAdd	819.2		atSkillPhysicsDamagePercent	512																																																							4294967294										64		63	1	64	1	0	1										
145	龟缩术	0		TopHead	10058	145	0		1	1	0	1	1	208	0	1	0							0	0	1	atPhysicsResistPercent	666																																																										4294967294										208		63	1	208	1	0	1										
146	机甲狂潮	0		Body	0	146	0		1	1	0	1	1	80	0	1	0							0	0	1	atMeleeWeaponAttackSpeedPercentAdd	512																																																										4294967294										80		63	1	80	1	0	1										
148	跳远1	18		Trample	10001	148	0		1	1	0	1	1	160	0	1	1							1	0	1	atRunSpeedBase	2																																																										4294967294										160		63	1	160	1	0	1										
148	跳远2	18		Trample	10001	148	0		2	2	0	1	1	160	0	1	1							1	0	1	atRunSpeedBase	9																																																										4294967294										160		63	1	160	1	0	1										
148	跳远3	18		Trample	10001	148	0		3	3	0	1	1	160	0	1	1							1	0	1	atRunSpeedBase	15																																																										4294967294										160		63	1	160	1	0	1										
149	九牛二虎之力	19		Body	0	149	0		1	1	0	1	1	160	0	1	1							0	0	1																																																												4294967294										160		63	1	160	1	0	1										
150	纯阳含真散	19		Body	0	150	0		1	1	0	1	1	9600	0	1	1							0	0	1	atMaxLifeAdditional	20																																																										4294967294										9600		63	1	9600	1	0	1										
151	纯阳清心散	19		Body	0	151	0		1	1	0	1	1	9600	0	1	1							0	0	1	atSpunkBase	4																																																										4294967294										9600		63	1	9600	1	0	1										
152	纯阳冲虚散	19		Body	0	152	0		1	1	0	1	1	9600	0	1	1							0	0	1	atVitalityBase	-4		atMagicCriticalStrike	1																																																							4294967294										9600		63	1	9600	1	0	1										
153	纯阳化元丹	19		Body	0	153	0		1	1	0	1	1	9600	0	1	1							0	0	1	atStrengthBase	4																																																										4294967294										9600		63	1	9600	1	0	1										
154	纯阳御真丹	19		Body	0	154	0		1	1	0	1	1	9600	0	1	1							0	0	1	atPhysicsShieldAdditional	1																																																										4294967294										9600		63	1	9600	1	0	1										
155	纯阳侵机散	19		Body	0	155	0		1	1	0	1	1	9600	0	1	1							0	0	1	atVitalityBase	-4		atSpunkBase	4																																																							4294967294										9600		63	1	9600	1	0	1										
156	纯阳聚神丹	19		Body	0	156	0		1	1	0	1	1	9600	0	1	1							0	0	1	atMagicAttackPowerBase	4																																																										4294967294										9600		63	1	9600	1	0	1										
157	纯阳益智丹	19		Body	0	157	0		1	1	0	1	1	9600	0	1	1							0	0	1	atSpunkBase	2																																																										4294967294										9600		63	1	9600	1	0	1										
158	扬州任务BUFF1	16		Body	0	158	0		1	10	0	1	1	160	1	1	0							0	0	1																																																												4294934526										160		63	1	160	1	0	1										
159	玄甲	19		Body	0	159	0		1	1	0	1	1	9600	0	1	0							0	0	1	atNegativeShield	1																																																										4294934526										9600		63	1	9600	1	0	1										
160	无敌	19		Trample	0	160	0		1	1	0	1	1	32	1	1	0							0	0	1	atNegativeShield	1																																																										4294934526										32		63	1	32	1	0	1										
161	医鹿	17		Body	0	161	0		1	1	0	1	1	160	1	1	0							0	0	1																																																												4294934526										160		63	1	160	1	0	1										
162	莹流茶	17		Body	0	162	0		1	1	0	1	1	9600	0	1	1							0	0	1	atMaxManaBase	26																																																										4294934526										9600		63	1	9600	1	0	1										
163	倾流茶	17		Body	0	163	0		1	1	0	1	1	9600	0	1	1							0	0	1	atMaxLifeBase	23																																																										4294934526										9600		63	1	9600	1	0	1										
164	发情	16		TopHead	1	164	0		1	1	0	1	1	48	0	1	1							0	0	1																																																												4294934526										48		63	1	48	1	0	1										
165	少林问号	18		TopHead	2	165	0		1	1	0	1	1	32	0	1	1							0	0	1																																																												4294934526										32		63	1	32	1	0	1										
165	少林叹号	18		TopHead	3	165	0		2	2	0	1	1	32	0	1	1							0	0	1																																																												4294934526										32		63	1	32	1	0	1										
165	少林问号	18		TopHead	4	165	0		3	3	0	1	1	32	0	1	1							0	0	1																																																												4294934526										32		63	1	32	1	0	1										
165	少林问号	18		TopHead	5	165	0		4	4	0	1	1	32	0	1	1							0	0	1																																																												4294934526										32		63	1	32	1	0	1										
166	洛道换装1-变僵尸	20		Body	0	166	0		1	1	0	1	1	9600	0	1	0			NotHorse				1	0	1	atPrinkModel	3592		atMaxJumpCount	2	0	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
166	洛道换装2-变叛军	20		Body	0	166	0		2	2	0	1	1	9600	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	820		atPrinkForce	40	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
166	洛道换装1-变叛军	20		Body	0	166	0		3	3	0	1	1	9600	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	821	0	atPrinkForce	40	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
166	洛道换装1-变神策军	20		Body	0	166	0		4	2	0	1	1	9600	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	916	0	atPrinkForce	52	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
166	洛道换装1-变叛军	20		Body	0	166	0		5	2	0	1	1	9600	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	820	0	atPrinkForce	71	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
166	洛道换装1-变叛军	20		Body	0	166	0		6	2	0	1	1	9600	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	821	0	atPrinkForce	71	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				9600		60	1	9600	1	0	1										
167	换装	21		Body	0	166	0		1	1	0	1	1	160	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	687		atPrinkForce	41	3	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				160		60	1	160	1	0	1										
167	换装	21		Body	0	166	0		2	2	0	1	1	160	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	689		atPrinkForce	41	4	atMaxJumpCount	-2		atDisableSprintFlag																																																		1472479246						NotInFollow				160		60	1	160	1	0	1										
167	换装	21		Body	0	166	0		3	3	0	1	1	160	0	1	0		NotFight	NotHorse				1	0	1	atPrinkModel	612		atPrinkForce	51	4	atDisableSprintFlag																																																					1472479246						NotInFollow				160		60	1	160	1	0	1										
168	杀红眼	12		Body	0	168	0		1	1	0	1	1	240	0	1	0							0	0	1	atSkillPhysicsDamagePercent	256	0																																																									3758030846										240		63	1	240	1	0	1										
169	顽抗	12		Body	0	169	0		1	1	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	3	0	atPhysicsShieldAdditional	-1	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		2	2	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	3	0	atPhysicsShieldAdditional	-2	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		3	3	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	6	0	atPhysicsShieldAdditional	-3	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		4	4	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	9	0	atPhysicsShieldAdditional	-4	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		5	5	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	15	0	atPhysicsShieldAdditional	-5	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		6	6	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	21	0	atPhysicsShieldAdditional	-6	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		7	7	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	30	0	atPhysicsShieldAdditional	-8	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		8	8	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	39	0	atPhysicsShieldAdditional	-11	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		9	9	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	51	0	atPhysicsShieldAdditional	-15	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		10	10	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	60	0	atPhysicsShieldAdditional	-17	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		11	11	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	66	0	atPhysicsShieldAdditional	-19	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		12	12	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	75	0	atPhysicsShieldAdditional	-21	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		13	13	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	81	0	atPhysicsShieldAdditional	-23	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		14	14	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	90	0	atPhysicsShieldAdditional	-25	0																																																						3758030846										800		63	1	800	1	0	1										
169	顽抗	12		Body	0	169	0		15	15	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	96	0	atPhysicsShieldAdditional	-27	0																																																						3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		1	1	0	1	1	800	0	1	0							0	0	1	atVitalityBase	1	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		2	2	0	1	1	800	0	1	0							0	0	1	atVitalityBase	1	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		3	3	0	1	1	800	0	1	0							0	0	1	atVitalityBase	2	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		4	4	0	1	1	800	0	1	0							0	0	1	atVitalityBase	3	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		5	5	0	1	1	800	0	1	0							0	0	1	atVitalityBase	5	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		6	6	0	1	1	800	0	1	0							0	0	1	atVitalityBase	7	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		7	7	0	1	1	800	0	1	0							0	0	1	atVitalityBase	10	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		8	8	0	1	1	800	0	1	0							0	0	1	atVitalityBase	13	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		9	9	0	1	1	800	0	1	0							0	0	1	atVitalityBase	17	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		10	10	0	1	1	800	0	1	0							0	0	1	atVitalityBase	20	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		11	11	0	1	1	800	0	1	0							0	0	1	atVitalityBase	22	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		12	12	0	1	1	800	0	1	0							0	0	1	atVitalityBase	24	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		13	13	0	1	1	800	0	1	0							0	0	1	atVitalityBase	26	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		14	14	0	1	1	800	0	1	0							0	0	1	atVitalityBase	29	0																																																									3758030846										800		63	1	800	1	0	1										
170	心法·善思	12		Body	0	170	0		15	15	0	1	1	800	0	1	0							0	0	1	atVitalityBase	31	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		1	1	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	1	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		2	2	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	2	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		3	3	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	3	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		4	4	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	7	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		5	5	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	11	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		6	6	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	15	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		7	7	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	19	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		8	8	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	1	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		9	9	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	35	0																																																									3758030846										800		63	1	800	1	0	1										
171	忍术·激气	12		Body	0	171	0		10	10	0	1	1	800	0	1	0							0	0	1	atPhysicsAttackPowerBase	40	0																																																									3758030846										800		63	1	800	1	0	1										
