ID	Duration	MinDuration	note	Usage	MaxCount	MaxDuration	CanBackup	MaxOverDraftCount	CanAccelerate	NeedSyncOB
1882	120	120	暗度·杀星在尾	74	1	120	1	0	1	0
1883	120	120	暗度·横扫千军	74	1	120	1	0	1	0
1884	12	12	猿飞踢球CD	12	1	12	1	0	0	0
1885	8	8	斗_充能	76	3	8	1	0	1	1
1886	30	30	九字诀_阵CD	76	1	30	1	0	1	1
1887	0.5	0.5	衍天通用保护CD	76	1	0.5	1	0	1	0
1888	45	45	洛川神韵	2	1	45	1	0	1	1
1889	2	2	隐身二段内置CD	8	1	2	1	0	1	0
1890	3	3	阵营日常_冲浪板	46	1	3	0	0	0	0
1891	0.5	0.5	达摩洞_曳影剑驱影	12	1	0.5	1	0	1	0
1892	0.5	0.5	达摩洞_曳影剑爆杀	12	1	0.5	1	0	1	0
1893	5	5	达摩洞_曳影剑留痕	12	1	5	1	0	1	0
1894	10	10	粘花惹絮CD	12	1	10	1	0	1	0
1895	0.25	0.25	操控多闻天王_三印加身连打CD	12	1	0.25	1	0	0	0
1896	30	30	万花乱世_召唤跟随NPC	64	1	30	1	0	1	0
1897	40	40	封渊震煞45秒	71	1	40	1	2	1	1
1898	10	10	纵横三才单独CD1	76	1	10	1	0	1	1
1899	10	10	纵横三才单独CD2	76	1	10	1	0	1	1
1900	10	10	纵横三才单独CD3	76	1	10	1	0	1	1
1901	6	6	猿飞英雄踢球CD	12	1	6	1	0	1	0
1902	10	10	操控多闻天王_投掷CD	12	1	10	1	0	0	0
1903	5	5	操控多闻天王_刚震CD	12	1	5	1	0	0	0
1904	20	20	叶英释放技能	64	1	20	0	0	0	0
1905	10	10	万花乱世_喷瓶挂件	64	1	10	1	0	1	0
1906	20	20	万花乱世_操纵机甲_加速	64	1	20	1	0	1	0
1907	12	12	达摩洞指引道具	12	1	12	1	0	0	0
1908	0.5	0.5	凌云剑一二段gcd	3	1	0.5	1	0	0	0
1909	30	30	浪客行剑酒壶30秒cd	0	1	30	1	0	1	0
1910	25	25	阵营日常_加速冲浪板	46	1	25	0	0	0	0
1911	30	30	阵营日常_下马技能	46	1	30	0	0	0	0
1912	7200	7200	腰挂_问吉cd2h	42	1	7200	1	0	1	0
1913	1	1	踏星行一二段切换保护CD	76	1	1	1	0	1	0
1914	2	2	操纵多闻天王_伞击罗刹门版CD	12	1	2	1	0	1	0
1915	15	15	操纵多闻天王_天降甘霖罗刹门版CD	12	1	15	1	0	1	0
1916	8	8	操纵多闻天王_拳击罗刹门版CD	12	1	8	1	0	1	0
1917	15	15	峰值活动_咸鱼_丢哑铃	46	1	15	0	0	0	0
1918	600	600	寄琼苏召唤CD	13	1	600	0	0	0	0
1919	40	40	寄琼苏技能CD	13	1	40	0	0	0	0
1920	20	20	峰值活动_咸鱼_补充能量	46	1	20	0	0	0	0
1921	20	20	峰值活动_咸鱼_补充水分	46	1	20	0	0	0	0
1922	5	5	寄琼苏离开CD	13	1	5	0	0	0	0
1923	25	25	峰值活动_咸鱼_俯卧撑	46	1	25	1	0	1	0
1924	10	10	峰值活动_咸鱼_深蹲跳	46	1	10	1	0	1	0
1925	95	95	乱洒充能	2	2	95	1	0	1	1
1926	12	12	鬼星开穴充能CD	76	2	12	1	0	1	1
1927	0.5	0.5	乱洒充能GCD	2	1	0.5	1	0	1	0
1928	180	180	月满归乡_孔明灯_3分钟	46	1	180	0	0	0	0
1929	50	50	节日冬至鲤素帝骖龙翔	46	1	50	1	0	1	0
1930	60	60	节日冬至风眠无间狱	46	1	60	1	0	1	0
1931	1	1	龙门飞剑特殊武器释放延时	42	1	1	1	0	0	0
1932	30	30	龙门飞剑特殊武器cd	42	1	30	1	0	0	0
1933	30	30	节日冬至战八方	46	1	30	1	0	1	0
1934	25	25	节日冬至剑出鸿蒙	46	1	25	1	0	1	0
1935	40	40	节日冬至罗汉金身	46	1	40	1	0	1	0
1936	40	40	节日冬至圣元阵	46	1	40	1	0	1	0
1937	45	45	节日冬至微妙风	46	1	45	1	0	1	0
1938	60	60	节日冬至乘墨由心	46	1	60	1	0	1	0
1939	60	60	节日冬至百里追魂	46	1	60	1	0	1	0
1940	5	5	更换积木CD5s	75	1	5	0	0	0	0
1941	60	60	花间空山听风	2	1	60	1	0	1	1
1942	75	75	紫气面板CD	3	2	75	1	0	1	1
1943	2	2	打雪仗丢普通雪球1.5s	46	1	2	1	0	0	0
1944	5	5	打雪仗丢大雪球5s	46	1	5	1	0	0	0
1945	3	3	注册帮会联赛	13	1	3	0	0	0	0
1946	3	3	帮会排队界面获取联赛信息	13	1	3	0	0	0	0
1947	30	30	帮会联赛战场pq数据	13	1	30	0	0	0	0
1948	10	10	餐桌_状态切换	75	1	10	0	0	0	0
1949	15	15	白帝江关_胡汤_运功散尘CD	12	1	15	1	0	1	0
1950	1	1	玩具箱添加CD1s	13	1	1	1	0	0	0
1951	60	60	节日春节_举雪球_60秒	46	1	60	1	0	0	0
1952	10	10	玩具通用CD10s	13	1	10	1	0	0	0
1953	30	30	玩具通用CD30s	13	1	30	1	0	0	0
1954	60	60	玩具通用CD60s	13	1	60	1	0	0	0
1955	120	120	玩具通用CD120s	13	1	120	1	0	0	0
1956	6	6	家园烟花家具使用CD	75	1	6	1	0	0	0
1957	43200	43200	节日春节_2021炮仗12小时CD	46	1	43200	1	0	0	0
1958	3	3	帮会联赛投石车CD	13	1	3	0	0	0	0
1960	30	30	唐门特殊武器_八相连珠瞬影CD	42	1	30	1	0	0	0
1961	30	30	白帝江关_鱼枪使用CD	12	1	30	1	0	1	0
1962	10	10	家园小车CD	75	1	10	0	0	0	0
1963	30	30	浪客行_通关后传送到终点	46	1	30	1	0	0	0
1964	80	80	风来吴山透支	6	1	80	1	2	1	1
1965	1	1	风来吴山透支GCD	6	1	1	1	0	1	0
1967	15	15	宴天宫外装交互15s	13	1	15	0	0	0	0
1968	3	3	浪客行_丐帮门派增益cd	46	1	3	1	0	0	0
1969	3	3	任务用3s通用	64	1	3	1	0	1	0
1970	10	10	桃花树外装CD10s	0	1	10	0	0	0	0
1971	10	10	浪客行_神器_初始技能	46	1	10	1	0	0	0
1972	30	30	浪客行_神器_精准射击	46	1	30	1	0	0	0
1973	20	20	浪客行_神器_割裂	46	1	20	1	0	0	0
1974	1	1	白帝江关_翻滚0.5秒CD	12	1	1	1	0	0	0
1975	15	15	浪客行_神器_蓄力猛击	46	1	15	1	0	0	0
1976	15	15	浪客行_神器_溅射	46	1	15	1	0	0	0
1977	180	180	浪客行_神器_治疗	46	1	180	1	0	0	0
1978	20	20	浪客行_神器_蓄力猛击2	46	1	20	1	0	1	0
1979	10	10	化蛟醉斩	71	1	10	1	0	1	1
1980	25	25	浪客行_神器_蓄力猛击3	46	1	25	1	0	1	0
1981	30	30	浪客行_神器_蓄力猛击4	46	1	30	1	0	1	0
1982	5	5	任务用5s通用	64	1	5	1	0	1	0
1983	2	2	白帝江关_戒指任务_玩家闪避CD	12	1	2	1	0	0	0
1984	2	2	白帝江关_戒指任务_玩家格挡CD	12	1	2	1	0	0	0
1985	2	2	白帝江关_戒指任务_玩家攻击CD	12	1	2	1	0	0	0
1986	20	20	白帝江关_戒指任务_玩家诱导CD	12	1	20	1	0	0	0
1987	20	20	白帝江关_戒指任务_玩家嘲讽CD	12	1	20	1	0	0	0
1988	1	1	白帝江关_戒指任务_玩家共CD	12	1	1	1	0	0	0
1989	30	30	浪客行竹简30秒cd	0	1	30	1	0	0	0
1990	900	900	玩具杜康寄	0	1	900		0	0	0
1991	1.5	1.5	戒指任务_挑战模式玩家技能共CD	12	1	1.5	1	0	0	0
1992	11	11	毒刹界面表现	10	1	11	1	0	1	0
1993	3	1	大攻防排队CD	13	1	1	0	0	0	0
1994	3	3	儿童节自动射击cd	46	1	3	0	0	0	0
1995	2	2	修罗挑战P3_公共CD	12	1	2	1	0	0	0
1996	5	5	修罗挑战P3_储存CD	12	1	5	1	0	0	0
1997	12	12	修罗挑战P3_使用CD	12	1	12	1	0	0	0
1998	360	360	都塔尔使用CD6min	13	1	360	1	0	0	0
1999	30	30	都塔尔演奏CD30s	13	1	30	1	0	0	0
2000	10	10	新除滞散CD10s不混用	13	1	10	0	0	0	0
2001	5	5	乱世藏剑水枪技能5秒CD	13	1	5	0	0	0	0
2002	10	10	端午挂件阳燧	0	1	10	1	0	0	0
2003	20	20	外装178_熊熊_玩弄	0	1	20	0	0	0	0
2004	120	120	反隐道具CD	24	1	120	0	0	0	0
2005	60	60	破刀墙道具	48	1	60	0	0	0	0
2006	60	60	曳影残剑_60秒CD	13	1	60	0	0	0	0
2007	1	1	交易行按名字搜索查询物品CD	13	1	1	1	0	0	0
2008	1	1	交易行按交易记录详情查询物品CD	13	1	1	1	0	0	0
2009	1	1	交易行查询物品30天单价CD	13	1	1	1	0	0	0
2010	1	1	交易行查询自己上架的物品CD	13	1	1	1	0	0	0
2011	3	3	帮会联赛2次确认	13	1	3	0	0	0	0
2012	10	10	银光照雪	78	1	10	1	0	1	1
2013	30	30	惊鸿掠水	78	1	30	1	0	1	1
2014	1.5	1.5	钩吻断肠	78	1	1.5	1	0	1	1
2015	10	10	奚毒射罔	78	1	10	1	0	1	1
2016	20	20	沾衣未妨	78	1	20	1	0	1	1
2017	20	20	任务用20s通用	64	1	20	1	0	1	0
2018	50	50	且待时休	78	1	50	1	0	1	1
2019	23	23	龙葵自苦	78	1	23	1	0	1	1
2020	8	8	赤芍温香	78	1	8	1	0	1	1
2021	20	20	含锋破月	78	1	20	1	0	1	1
2022	0.5	0.5	含锋破月一二段GCD	78	1	0.5	1	0	1	0
2023	47	47	凌然天风	78	1	47	1	0	1	1
2024	86400	86400	活跃判定的CD	64	1	86400	0	0	0	0
2025	1728000	1728000	奇遇加成的CD	64	1	1728000	0	0	0	0
2027	3	3	千枝伏藏/千枝绽蕊切换GCD	78	1	3	1	0	1	0
2028	25	25	棘丛于地	78	1	25	1	0	1	1
2029	36	36	紫叶沉疴	78	1	36	1	0	1	1
2033	120	120	道具_啸如虎	0	1	120	1	0	1	0
2034	35	35	道具_怖畏暗刑	0	1	35	1	0	1	0
2035	15	15	吃鸡_山寨九转不充能	0	1	15	1	0	1	0
2036	75	75	吃鸡活动道具 紫气无充能	0	1	75	1	0	1	0
2037	60	60	道具_散流霞_原1114	0	1	60	1	0	1	0
2038	60	60	道具_临时飞爪	0	1	60	1	0	0	0
2039	40	40	道具_任驰骋单层cd	0	1	40	1	0	1	0
2040	30	30	道具_盾立_原810	0	1	30	1	0	1	1
2041	60	60	道具_鹊踏枝	0	1	60	1	0	1	0
2042	75	75	道具_蝶弄足	0	1	75	1	0	1	0
2043	30	30	绿野蔓生	78	1	30	1	0	1	1
2044	80	80	逐云寒蕊	78	1	80	1	0	1	1
2045	50	50	高山流水充能2层60秒	69	2	50	1	0	1	1
2046	0.5	0.5	高山流水充能保护cd	69	1	0.5	1	0	1	0
2048	7.5	7.5	镜花别院_保龄球	0	8	7.5	1	0	1	0
2049	15	15	镜花别院_保龄球炸弹	0	8	15	1	0	1	0
2050	10	10	上杉勇刀_一刀·浮沉CD	11	1	10	0	0	0	1
2051	10	10	华鹤炎_神策特质金创药CD	11	1	10	0	0	0	1
2052	10	10	罗翼_破裂CD	11	1	10	0	0	0	1
2053	60	60	罗翼_兵犬丸CD	11	1	60	0	0	0	1
2054	480	480	S级技能CD	11	1	480	1	0	0	1
2055	0.5	0.5	凌然天风gcd	78	1	0.5	1	0	1	0
2056	10	10	秦雷_积气法门	11	1	10	0	0	0	1
2057	10	10	秦雷_霞月长针	11	1	10	0	0	0	1
2058	30	30	秦雷_暗狼袭爪	11	1	30	0	0	0	1
2059	60	60	秦雷_黑煞落贪狼	11	1	60	0	0	0	1
2060	30	30	鬼影小次郎_一闪天诛	11	1	30	0	0	0	0
2061	10	10	鬼影小次郎_一闪无痕	11	1	10	0	0	0	0
2062	30	30	鬼影小次郎_初景白雨	11	1	30	0	0	0	0
2063	10	10	冯度_空穴来风	11	1	10	0	0	0	1
2064	3	3	切换镜头3s	13	1	3	1	0	1	0
2065	3	3	雷域大泽_喷吐毒液CD	12	1	3	1	0	1	0
2066	40	40	青川濯莲	78	1	40	1	0	1	1
2067	16	16	当归四逆	78	1	16	1	0	1	1
2068	600	600	枯木苏息	78	1	600	1	0	1	1
2069	10	10	上杉勇刀_枪法散阵	11	1	10	0	0	0	1
2070	30	30	杜钱_凶刃乱舞	11	1	30	0	0	0	1
2071	72000	72000	玩具_许愿树	75	1	72000	0	0	0	0
2072	120	120	杜钱_麝鹿续命丸	11	1	120	0	0	0	0
2073	10	10	杜钱_巨猿劈山	11	1	10	0	0	0	0
2074	10	10	上杉勇刀_一刀柄锤	11	1	10	0	0	0	0
2075	60	60	杜钱_麝鹿续命丸3级	11	1	60	0	0	0	0
2076	7200	7200	828盒子buff2小时CD	13	1	7200	1	0	0	0
2077	10	10	杜姬欣钱宗龙_剑心通明	11	1	10	0	0	0	1
2078	60	60	杜姬欣钱宗龙_毓秀灵药	11	1	60	0	0	0	1
2079	60	60	杜姬欣钱宗龙_帝骖龙翔	11	1	60	0	0	0	1
2080	1	1	惊鸿掠水不占GCD	78	1	1	1	0	1	0
2081	3	3	商陆其根坚阴	78	1	3	1	0	1	1
2082	20	20	天绝地灭充能	10	2	20	1	0	1	0
2083	32	32	2083 天策_任驰骋不充能	1	1	32	1	0	1	1
2084	8	8	新承华cd	9	1	8	1	0	1	0
2085	30	30	冰霜千机变	10	1	30	1	0	1	1
2086	3	3	机甲_3秒GCD	2	1	3	1	0	1	1
2087	10	10	肖童_七荒黑牙	11	1	10	0	0	0	1
2088	30	30	肖童_万蛇骨	11	1	30	0	0	0	1
2089	30	30	冯度_花钱消灾	11	1	30	0	0	0	1
2090	30	30	冯度_通世金诀	11	1	30	0	0	0	1
2091	10	10	方宇谦_漾剑式	11	1	10	0	0	0	1
2092	25	25	无执横扫六合	5	1	25	1	0	1	1
2093	30	30	方宇谦_九阴封脉指	11	1	30	0	0	0	1
2094	10	0	银光照雪加速	78	1	10	1	0	1	1
2095	30	0	惊鸿掠水加速	78	1	30	1	0	1	1
2096	20	0	含锋破月加速	78	1	20	1	0	1	1
2097	47		凌然天风加速	78	1	47	1	0	1	1
2098	90	90	道具平沙cd	0	1	90	1	0	1	0
2099	30	30	舞棍CD	5	1	30	1	0	1	1
2100	40	40	青圃着尘	78	1	40	1	0	1	1
2101	25	25	腐生予馈	78	1	25	1	0	1	1
2102	23	23	七情和合	78	1	23	1	0	1	1
2103	10	10	天工甲士_喷火	2	1	10	1	0	1	0
2104	10	10	天工甲士_震地	2	1	10	1	0	1	0
2105	90	90	天工甲士召唤	2	1	90	1	0	1	1
2106	15	15	天工甲士_护盾	2	1	15	1	0	1	0
2107	10	10	天工甲士_刚震	2	1	10	1	0	1	0
2108	60	60	召唤阿甘	2	1	60	1	0	1	1
2109	30	30	方宇谦_定波式	11	1	30	0	0	0	1
2110	30	30	冯度_斗转金移	11	1	30	0	0	0	1
2111	60	60	肖童_召唤蝮蛇	11	1	60	0	0	0	1
2112	30	30	华鹤炎_万花金创药	11	1	30	0	0	0	1
2113	30	30	霸刀吸人技能CD	71	1	30	1	3	1	1
2114	0.5	0.5	霸刀吸人保护CD	71	1	0.5	1	0	1	0
2115	8	8	挂雨赤芍温香透支	78	1	8	1	3	1	1
2116	3	3	醉舞飞天cd	9	1	3	1	0	1	1
2117	10	10	玩具_子规笛	75	1	10	0	0	0	0
2118	35	35	旋生飞草	78	1	35	1	0	1	1
2119	60	60	百药宣时	78	1	60	1	0	1	1
2120	6	6	天工甲士_喷雾	2	1	6	1	0	1	0
2121	30	30	卫栖梧_傲然刀势	11	1	30	0	0	0	1
2122	60	60	卫栖梧_飞云回转刀	11	1	60	0	0	0	1
2123	10	10	提多罗吒_土崩炸弹	11	1	10	0	0	0	1
2124	10	10	牡丹_气血蚕食法	11	1	10	0	0	0	1
2125	33	33	新驭羽	73	1	33	1	0	1	0
2126	30	30	卫栖梧_百步缠丝手	11	1	30	0	0	0	0
2127	10	10	卫栖梧_梁上君子	11	1	10	0	0	0	0
2128	30	30	谢云流_居合贯诚	11	1	30	0	0	0	0
2129	10	10	谢云流_渐影凝视	11	1	10	0	0	0	0
2131	0.5	0.5	拈花保护CD	5	1	0.5	1	0	1	0
2132	10	10	陆寻_奔狼踏月式	11	1	10	0	0	0	1
2133	10	10	牡丹_幽冥指	11	1	10	0	0	0	1
2134	10	10	牡丹_火魅指	11	1	10	0	0	0	1
2135	60	60	牡丹_血涂风暴	11	1	60	0	0	0	1
2136	60	60	肖童_召唤炼蛇花	11	1	60	0	0	0	0
2137	25	25	城复于隍	7	1	25	1	0	1	1
2138	50	50	红绡倩风	4	1	50	1	0	1	1
2139	0.5	0.5	百战异闻录_挣脱CD	12	1	0.5	1	0	0	0
2140	10	10	提多罗吒_九音陀罗曲静壁	11	1	10	0	0	0	1
2141	30	30	提多罗吒_九音陀罗曲波纹	11	1	30	0	0	0	1
2142	99999999	99999999	提多罗吒_龙象般若功一重	11	1	99999999	0	0	0	1
2143	10	10	五行术·土遁	11	1	10	0	0	0	1
2144	10	10	踏月式·掠途	11	1	10	0	0	0	1
2145	60	60	皓莲望月	11	1	60	0	0	0	1
2146	30	30	散阵枪	11	1	30	0	0	0	1
2147	60	60	奶歌切剑CD	69	1	60	1	0	1	0
2148	1	1	红绡倩风保护cd	4	1	1	1	0	1	0
2149	30	30	源明雅_阴阳术退散	11	1	30	0	0	0	0
2150	10	10	源明雅_土灵道符	11	1	10	0	0	0	0
2151	30	30	牡丹_内力潮汐	11	1	30	0	0	0	0
2152	30	30	华鹤炎_五行术雷震	11	1	30	0	0	0	0
2153	60	60	源明雅_武傀召来	11	1	60	0	0	0	1
2154	60	60	矢尽兵穷	68	1	60	1	0	1	0
2155	7	7	头顶表情使用CD	13	1	7	1	0	0	0
2156	6	6	盗宝贼道具CD	75	1	6	0	0	0	0
2157	45	45	长歌不愧疚君CD	69	1	45	1	0	1	1
2158	0.5	0.5	不愧君二段保护CD	69	1	0.5	1	0	1	0
2159	10	10	陆寻_枪断晴川	11	1	10	0	0	0	1
2160	30	30	陆寻_冥府滑行	11	1	30	0	0	0	1
2161	1	1	女娲二段保护CD	9	1	1	1	0	0	0
2162	30	30	日月晦	8	1	30	1	0	1	1
2163	0.5	0.5	日月晦保护cd	8	1	0.5	1	0	1	0
2164	45	45	千锋百锻	6	1	45	1	0	1	1
2165	20	20	假死解控cd	73	1	20	1	0	1	0
2166	15	15	百战异闻录_系统CD	12	1	15	0	0	0	0
2167	55	55	飞刃回转	74	1	55	1	0	1	1
2168	2	2	五灵符文	11	1	2	0	0	0	1
2169	10	10	尸鬼封烬	11	1	10	0	0	0	1
2170	55	55	链魂CD	74	1	55	1	0	1	1
2171	80	80	敛意cd	69	1	80	1	0	1	1
2172	99999999	99999999	源明雅_五灵加护	11	1	99999999	0	0	0	1
2173	90	90	天原绝境_火把cd	0	1	90	0	0	0	0
2174	12	12	天原绝境战象冲锋	0	1	12	1	0	1	0
2175	3	3	天原绝境战象践踏	0	1	3	1	0	1	0
2176	1	1	惊鸿掠水/回风的GCD	78	1	1	1	0	1	0
2177	10	10	华鹤炎_枪法炎罗	11	1	10	0	0	0	1
2178	7200	7200	召唤_游驹	38	1	7200	0	0	0	0
2179	7200	7200	召唤_小七	38	1	7200	0	0	0	0
2180	7200	7200	召唤_司徒	38	1	7200	0	0	0	0
2181	7200	7200	召唤_白某	38	1	7200	0	0	0	0
2182	60	60	谢云流_气刃法	11	1	60	0	0	0	1
2183	30	30	马扎技能cd30	0	1	30	0	0	0	0
2184	10	10	奚毒射罔充能	78	1	10	1	2	1	1
2185	25	25	家园通用25sCD	64	1	25	0	0	0	0
2186	1	1	紫叶沉疴不占GCD	78	1	1	1	0	1	0
2187	30	30	丐帮5%大附魔蛟龙CD	7	1	30	1	0	1	0
2188	1	1	巨门无GCD替换	76	1	1	1	0	1	0
2189	25	25	篾片蛊	9	1	25	1	0	1	1
2190	180	180	点赞资格	13	1	180	0	0	0	0
2192	10	10	天原绝境天玄冰	0	1	10	1	0	1	0
2193	240	240	使用钥匙1	12	1	240	1	0	0	0
2194	240	240	使用钥匙2	12	1	240	1	0	0	0
2195	240	240	使用钥匙3	12	1	240	1	0	0	0
2196	240	240	使用钥匙4	12	1	240	1	0	0	0
2197	240	240	使用钥匙5	12	1	240	1	0	0	0
2198	240	240	使用钥匙6	12	1	240	1	0	0	0
2199	240	240	使用钥匙7	12	1	240	1	0	0	0
2200	240	240	使用钥匙8	12	1	240	1	0	0	0
2201	240	240	使用钥匙9	12	1	240	1	0	0	0
2202	240	240	使用钥匙10	12	1	240	1	0	0	0
2203	240	240	使用钥匙11	12	1	240	1	0	0	0
2204	240	240	使用钥匙12	12	1	240	1	0	0	0
2205	240	240	使用钥匙阴1	12	1	240	1	0	0	0
2206	240	240	使用钥匙阴2	12	1	240	1	0	0	0
2207	240	240	使用钥匙阴3	12	1	240	1	0	0	0
2208	240	240	使用钥匙阴4	12	1	240	1	0	0	0
2209	240	240	使用钥匙阴5	12	1	240	1	0	0	0
2210	240	240	使用钥匙阴6	12	1	240	1	0	0	0
2211	240	240	使用钥匙阴7	12	1	240	1	0	0	0
2212	240	240	使用钥匙阴8	12	1	240	1	0	0	0
2213	240	240	使用钥匙阴9	12	1	240	1	0	0	0
2214	240	240	使用钥匙阴10	12	1	240	1	0	0	0
2215	240	240	使用钥匙阴11	12	1	240	1	0	0	0
2216	240	240	使用钥匙阴12	12	1	240	1	0	0	0
2217	20	20	无方大附魔沾衣额外	78	1	20	1	0	1	0
2218	1	1	沾衣GCD	78	1	1	1	0	1	0
2219	1	1	小附魔云栖松无gcd	6	1	1	1	0	1	0
2220	120	120	暗度·并蒂夺株	74	1	120	1	0	1	0
2221	120	120	暗度·旋生飞草	74	1	120	1	0	1	0
2222	1.5	1.5	狂龙乱舞CD	7	1	1.5	1	0	1	0
2223	10	10	韦柔丝_三阳穿心掌	11	1	10	0	0	0	1
2224	10	10	韦柔丝_血龙甩尾	11	1	10	0	0	0	1
2225	60	60	韦柔丝_兔死狐悲	11	1	60	0	0	0	1
2226	60	60	韦柔丝_逆心转脉	11	1	60	0	0	0	1
2227	30	30	程沐华_麻沸散	11	1	30	0	0	0	1
2228	10	10	程沐华_伤寒刺骨针	11	1	10	0	0	0	1
2229	30	30	程沐华_特制止血钳	11	1	30	0	0	0	1
2230	60	60	程沐华_天养生息法	11	1	60	0	0	0	1
2231	30	30	程沐华_玄珠花蜜	11	1	30	0	0	0	1
2232	10	10	阿基修斯_夺命突	11	1	10	0	0	0	1
2233	30	30	阿基修斯_夜叉探海	11	1	30	0	0	0	0
2234	30	30	阿基修斯_孤傲战鳍	11	1	30	0	0	0	1
2235	30	30	阿基修斯_海蛇投枪	11	1	30	0	0	0	1
2236	20	20	剑神无我	4	1	20	1	0	1	0
2237	0.5	0.5	炸天绝保护cd	10	1	0.5	1	0	1	0
2238	25	25	疾	1	1	25	1	0	1	0
2239	6	6	雷域大泽_钩爪使用CD	12	1	6	1	0	0	0
2240	25	25	天工甲士_主动下车再上间隔	2	1	25	1	0	1	1
2241	5	5	天工甲士_修复	2	1	5	1	0	1	0
2242	180	180	挂件拐召唤CD3min	13	1	180	1	0	0	0
2243	15	15	林中小村战斗拉人	0	1	15	1	0	0	0
2244	300	300	帮会召唤5分钟	13	1	300		0	0	0
2245	0.5	0.5	渊秘检测人数内置cd	74	1	0.5	1	0	1	0
2246	1800	1800	冬至附魔戎焰·凡	0	1	1800	1	0	0	0
2247	600	600	门客召唤通用CD	13	1	600	1	0	0	0
2248	1800	1800	冬至附魔戎焰·闲	0	1	1800	1	0	0	0
2249	1800	1800	冬至附魔戎焰·珍	0	1	1800	1	0	0	0
2250	1800	1800	冬至附魔戎焰·奇	0	1	1800	1	0	0	0
2251	1800	1800	冬至附魔碧葳·凡	0	1	1800	1	0	0	0
2252	1800	1800	冬至附魔·碧葳·闲	0	1	1800	1	0	0	0
2253	1800	1800	冬至附魔·碧葳·珍	0	1	1800	1	0	0	0
2254	1800	1800	冬至附魔·碧葳·奇	0	1	1800	1	0	0	0
2255	1800	1800	冬至附魔·澜渺·凡	0	1	1800	1	0	0	0
2256	1800	1800	冬至附魔·澜渺·闲	0	1	1800	1	0	0	0
2257	1800	1800	冬至附魔·澜渺·珍	0	1	1800	1	0	0	0
2258	1800	1800	冬至附魔·澜渺·奇	0	1	1800	1	0	0	0
2259	2	2	凌然天风南草GCD	78	1	2	1	0	1	0
2260	5	5	枯木苏息5秒保护CD	78	1	5	1	0	1	0
2261	180	180	道具_守如山	0	1	180	1	0	1	0
2262	120	120	道具_转乾坤	0	1	120	1	0	1	0
2263	45	45	道具_锻骨诀	0	1	45	1	0	1	0
2264	70	70	道具_惊鸿游龙	0	1	70	1	0	1	0
2265	40	40	节日冬至枯木苏息	46	1	40	1	0	1	0
2266	5	5	冬至附魔火套装属性检查cd	0	1	5	1	0	0	0
2267	10	10	冬至附魔草套装回血	0	1	10	1	0	0	0
2268	3	3	节日冬至绝技公共CD	46	1	3	1	0	1	0
2269	1.5	1.5	完成成就内置CD	13	1	1.5	1	0	0	0
2270	2	2	设置名片皮肤CD	13	1	2	0	0	0	0
2271	48	48	河阳之战_5号马战_砍人gcd	0	1	48	1	0	0	0
2272	320	320	河阳之战_5号马站_加速	0	1	320	1	0	0	0
2273	40	40	道具_凌然天风	0	1	40	1	0	1	0
2274	0.5	0.5	道具_凌然天风gcd	0	1	0.5	1	0	1	0
2275	60	60	道具_极乐引cd	0	1	60	1	0	1	0
2276	30	30	道具_踏星行cd	0	1	30	1	0	1	0
2277	0.5	0.5	渊秘选目标释放判定cd	74	1	0.5	1	0	1	0
2278	30	30	道具_烟雨行	0	1	30	1	0	1	0
2279	60	60	道具_临时飞爪伪传	0	1	60	1	0	1	0
2280	4	4	河阳之战_周贽_换阵CD	12	1	4	0	0	0	0
2281	8	8	河阳之战_周贽_陌刀队技能CD	12	1	8	0	0	0	0
2282	0.2	0.2	醉舞保护cd	9	1	0.2	1	0	1	0
2285	70	70	道具_疾电叱羽	0	1	70	1	0	1	0
2286	60	60	道具_天钺鸿蒙	0	1	60	1	0	1	0
2287	25	25	道具_心诤	0	1	25	1	0	1	0
2288	37	37	道具_驭羽乘风	0	1	37	1	0	1	0
2289	50	50	道具_穹隆化生	0	1	50	1	0	1	0
2290	45	45	道具_恻隐龙啸	0	1	45	1	0	1	0
2291	90	90	道具_无间狱	0	1	90	1	0	1	0
2292	60	60	道具_飞刃回转	0	1	60	1	0	1	0
2293	70	70	道具_云栖松	0	1	70	1	0	1	0
2294	30	30	道具_化蝶	0	1	30	1	0	1	0
2295	40	40	道具_毒手玄水	0	1	40	1	0	1	0
2296	20	20	道具_天绝地灭	0	1	20	1	0	1	0
2297	30	30	道具_绿叶蔓生	0	1	30	1	0	1	0
2298	40	40	道具_斩无常	0	1	40	1	0	1	0
2299	10	10	道具_剑破虚空	0	1	10	1	0	1	0
2300	10	10	河阳之战_周通忌_请求投石CD	12	1	10	0	0	0	0
2301	70	70	道具_逐云寒蕊	0	1	70	1	0	1	0
2302	30	30	道具_振翅图南	0	1	30	1	0	1	0
2303	3	3	河阳之战_周贽_长弓技能CD	12	1	3	0	0	0	0
2304	8	8	河阳之战_周贽_长戟阵CD	12	1	8	0	0	0	0
2305	0.8	0.8	河阳之战_马战_左右转技能CD	12	1	0.8	0	0	0	1
2306	1	1	河阳之战_马战_左右砍技能CD	12	1	1	0	0	0	1
2307	1	1	河阳之战_马战_加速技能CD	12	1	1	0	0	0	1
2308	60	60	随机花盒	46	1	60	1	0	0	0
2309	2	2	河阳之战_阿阁诺_投石CD	12	1	2	0	0	0	0
