BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod	TypeIconID
70161	14	70161	1	1	1	(70161)(14)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高14%	0	1
70161	15	70161	1	1	1	(70161)(15)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高15%	0	1
70161	16	70161	1	1	1	(70161)(16)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高16%	0	1
70161	17	70161	1	1	1	(70161)(17)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高17%	0	1
70161	18	70161	1	1	1	(70161)(18)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高18%	0	1
70161	19	70161	1	1	1	(70161)(19)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高19%	0	1
70161	20	70161	1	1	1	(70161)(20)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高20%	0	1
70161	21	70161	1	1	1	(70161)(21)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高21%	0	1
70161	22	70161	1	1	1	(70161)(22)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高22%	0	1
70161	23	70161	1	1	1	(70161)(23)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高23%	0	1
70161	24	70161	1	1	1	(70161)(24)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高24%	0	1
70161	25	70161	1	1	1	(70161)(25)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高25%	0	1
70161	26	70161	1	1	1	(70161)(26)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高26%	0	1
70161	27	70161	1	1	1	(70161)(27)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高27%	0	1
70161	28	70161	1	1	1	(70161)(28)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高28%	0	1
70161	29	70161	1	1	1	(70161)(29)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高29%	0	1
70161	30	70161	1	1	1	(70161)(30)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高30%	0	1
70161	31	70161	1	1	1	(70161)(31)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高31%	0	1
70161	32	70161	1	1	1	(70161)(32)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高32%	0	1
70161	33	70161	1	1	1	(70161)(33)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高33%	0	1
70161	34	70161	1	1	1	(70161)(34)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高34%	0	1
70161	35	70161	1	1	1	(70161)(35)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高35%	0	1
70161	36	70161	1	1	1	(70161)(36)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高36%	0	1
70161	37	70161	1	1	1	(70161)(37)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高37%	0	1
70161	38	70161	1	1	1	(70161)(38)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高38%	0	1
70161	39	70161	1	1	1	(70161)(39)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高39%	0	1
70161	40	70161	1	1	1	(70161)(40)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高40%	0	1
70161	41	70161	1	1	1	(70161)(41)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高41%	0	1
70161	42	70161	1	1	1	(70161)(42)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高42%	0	1
70161	43	70161	1	1	1	(70161)(43)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高43%	0	1
70161	44	70161	1	1	1	(70161)(44)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高44%	0	1
70161	45	70161	1	1	1	(70161)(45)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高45%	0	1
70161	46	70161	1	1	1	(70161)(46)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高46%	0	1
70161	47	70161	1	1	1	(70161)(47)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高47%	0	1
70161	48	70161	1	1	1	(70161)(48)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高48%	0	1
70161	49	70161	1	1	1	(70161)(49)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高49%	0	1
70161	50	70161	1	1	1	(70161)(50)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高50%	0	1
70161	51	70161	1	1	1	(70161)(51)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高51%	0	1
70161	52	70161	1	1	1	(70161)(52)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高52%	0	1
70161	53	70161	1	1	1	(70161)(53)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高53%	0	1
70161	54	70161	1	1	1	(70161)(54)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高54%	0	1
70161	55	70161	1	1	1	(70161)(55)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高55%	0	1
70161	56	70161	1	1	1	(70161)(56)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高56%	0	1
70161	57	70161	1	1	1	(70161)(57)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高57%	0	1
70161	58	70161	1	1	1	(70161)(58)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高58%	0	1
70161	59	70161	1	1	1	(70161)(59)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高59%	0	1
70161	60	70161	1	1	1	(70161)(60)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高60%	0	1
70161	61	70161	1	1	1	(70161)(61)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高61%	0	1
70161	62	70161	1	1	1	(70161)(62)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高62%	0	1
70161	63	70161	1	1	1	(70161)(63)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高63%	0	1
70161	64	70161	1	1	1	(70161)(64)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高64%	0	1
70161	65	70161	1	1	1	(70161)(65)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高65%	0	1
70161	66	70161	1	1	1	(70161)(66)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高66%	0	1
70161	67	70161	1	1	1	(70161)(67)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高67%	0	1
70161	68	70161	1	1	1	(70161)(68)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高68%	0	1
70161	69	70161	1	1	1	(70161)(69)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高69%	0	1
70161	70	70161	1	1	1	(70161)(70)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高70%	0	1
70161	71	70161	1	1	1	(70161)(71)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高71%	0	1
70161	72	70161	1	1	1	(70161)(72)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高72%	0	1
70161	73	70161	1	1	1	(70161)(73)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高73%	0	1
70161	74	70161	1	1	1	(70161)(74)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高74%	0	1
70161	75	70161	1	1	1	(70161)(75)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高75%	0	1
70161	76	70161	1	1	1	(70161)(76)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高76%	0	1
70161	77	70161	1	1	1	(70161)(77)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高77%	0	1
70161	78	70161	1	1	1	(70161)(78)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高78%	0	1
70161	79	70161	1	1	1	(70161)(79)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高79%	0	1
70161	80	70161	1	1	1	(70161)(80)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高80%	0	1
70161	81	70161	1	1	1	(70161)(81)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高81%	0	1
70161	82	70161	1	1	1	(70161)(82)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高82%	0	1
70161	83	70161	1	1	1	(70161)(83)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高83%	0	1
70161	84	70161	1	1	1	(70161)(84)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高84%	0	1
70161	85	70161	1	1	1	(70161)(85)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高85%	0	1
70161	86	70161	1	1	1	(70161)(86)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高86%	0	1
70161	87	70161	1	1	1	(70161)(87)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高87%	0	1
70161	88	70161	1	1	1	(70161)(88)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高88%	0	1
70161	89	70161	1	1	1	(70161)(89)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高89%	0	1
70161	90	70161	1	1	1	(70161)(90)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高90%	0	1
70161	91	70161	1	1	1	(70161)(91)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高91%	0	1
70161	92	70161	1	1	1	(70161)(92)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高92%	0	1
70161	93	70161	1	1	1	(70161)(93)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高93%	0	1
70161	94	70161	1	1	1	(70161)(94)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高94%	0	1
70161	95	70161	1	1	1	(70161)(95)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高95%	0	1
70161	96	70161	1	1	1	(70161)(96)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高96%	0	1
70161	97	70161	1	1	1	(70161)(97)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高97%	0	1
70161	98	70161	1	1	1	(70161)(98)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高98%	0	1
70161	99	70161	1	1	1	(70161)(99)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高99%	0	1
70161	100	70161	1	1	1	(70161)(100)移动端_增益_伤害提高_主角通用	伤害提高	伤害提高100%	0	1
70162	1	70161	1	1	1	(70162)(1)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高1%	0	1
70162	2	70161	1	1	1	(70162)(2)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高2%	0	1
70162	3	70161	1	1	1	(70162)(3)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高3%	0	1
70162	4	70161	1	1	1	(70162)(4)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高4%	0	1
70162	5	70161	1	1	1	(70162)(5)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高5%	0	1
70162	6	70161	1	1	1	(70162)(6)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高6%	0	1
70162	7	70161	1	1	1	(70162)(7)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高7%	0	1
70162	8	70161	1	1	1	(70162)(8)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高8%	0	1
70162	9	70161	1	1	1	(70162)(9)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高9%	0	1
70162	10	70161	1	1	1	(70162)(10)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高10%	0	1
70162	11	70161	1	1	1	(70162)(11)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高11%	0	1
70162	12	70161	1	1	1	(70162)(12)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高12%	0	1
70162	13	70161	1	1	1	(70162)(13)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高13%	0	1
70162	14	70161	1	1	1	(70162)(14)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高14%	0	1
70162	15	70161	1	1	1	(70162)(15)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高15%	0	1
70162	16	70161	1	1	1	(70162)(16)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高16%	0	1
70162	17	70161	1	1	1	(70162)(17)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高17%	0	1
70162	18	70161	1	1	1	(70162)(18)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高18%	0	1
70162	19	70161	1	1	1	(70162)(19)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高19%	0	1
70162	20	70161	1	1	1	(70162)(20)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高20%	0	1
70162	21	70161	1	1	1	(70162)(21)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高21%	0	1
70162	22	70161	1	1	1	(70162)(22)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高22%	0	1
70162	23	70161	1	1	1	(70162)(23)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高23%	0	1
70162	24	70161	1	1	1	(70162)(24)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高24%	0	1
70162	25	70161	1	1	1	(70162)(25)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高25%	0	1
70162	26	70161	1	1	1	(70162)(26)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高26%	0	1
70162	27	70161	1	1	1	(70162)(27)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高27%	0	1
70162	28	70161	1	1	1	(70162)(28)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高28%	0	1
70162	29	70161	1	1	1	(70162)(29)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高29%	0	1
70162	30	70161	1	1	1	(70162)(30)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高30%	0	1
70162	31	70161	1	1	1	(70162)(31)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高31%	0	1
70162	32	70161	1	1	1	(70162)(32)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高32%	0	1
70162	33	70161	1	1	1	(70162)(33)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高33%	0	1
70162	34	70161	1	1	1	(70162)(34)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高34%	0	1
70162	35	70161	1	1	1	(70162)(35)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高35%	0	1
70162	36	70161	1	1	1	(70162)(36)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高36%	0	1
70162	37	70161	1	1	1	(70162)(37)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高37%	0	1
70162	38	70161	1	1	1	(70162)(38)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高38%	0	1
70162	39	70161	1	1	1	(70162)(39)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高39%	0	1
70162	40	70161	1	1	1	(70162)(40)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高40%	0	1
70162	41	70161	1	1	1	(70162)(41)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高41%	0	1
70162	42	70161	1	1	1	(70162)(42)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高42%	0	1
70162	43	70161	1	1	1	(70162)(43)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高43%	0	1
70162	44	70161	1	1	1	(70162)(44)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高44%	0	1
70162	45	70161	1	1	1	(70162)(45)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高45%	0	1
70162	46	70161	1	1	1	(70162)(46)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高46%	0	1
70162	47	70161	1	1	1	(70162)(47)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高47%	0	1
70162	48	70161	1	1	1	(70162)(48)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高48%	0	1
70162	49	70161	1	1	1	(70162)(49)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高49%	0	1
70162	50	70161	1	1	1	(70162)(50)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高50%	0	1
70162	51	70161	1	1	1	(70162)(51)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高51%	0	1
70162	52	70161	1	1	1	(70162)(52)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高52%	0	1
70162	53	70161	1	1	1	(70162)(53)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高53%	0	1
70162	54	70161	1	1	1	(70162)(54)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高54%	0	1
70162	55	70161	1	1	1	(70162)(55)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高55%	0	1
70162	56	70161	1	1	1	(70162)(56)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高56%	0	1
70162	57	70161	1	1	1	(70162)(57)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高57%	0	1
70162	58	70161	1	1	1	(70162)(58)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高58%	0	1
70162	59	70161	1	1	1	(70162)(59)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高59%	0	1
70162	60	70161	1	1	1	(70162)(60)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高60%	0	1
70162	61	70161	1	1	1	(70162)(61)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高61%	0	1
70162	62	70161	1	1	1	(70162)(62)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高62%	0	1
70162	63	70161	1	1	1	(70162)(63)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高63%	0	1
70162	64	70161	1	1	1	(70162)(64)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高64%	0	1
70162	65	70161	1	1	1	(70162)(65)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高65%	0	1
70162	66	70161	1	1	1	(70162)(66)移动端_增益_外功会心率提高_主角通用	外功会心率提高	外功会心率提高66%	0	1
