SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	SurplusCoefficient	NeedCheckSkillSlot
移动端_厥阴指	100047	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100040	2	Column	6	0	Invalid	0	2	100408	0	0	0	0	1	0	1	0	1	1	1	1	2097297	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_花间游_技能\移动端_厥阴指.lua		Harmful	0	0	0	2214609150	2621341694	100047	68	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0	0	1	1024	1		0		2	482	0	1542	1
移动端_芙蓉并蒂	100048	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100040	2	Column	6	0	Invalid	0	2	100408	0	0	0	0	1	0	1	0	1	0	0	1	145	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_花间游_技能\移动端_芙蓉并蒂.lua		Harmful	0	0	0	2214609150	2621341694	100048	68	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0	0	1	1024	1		0		2	482	0	1542	1
移动端_南风吐月	100049	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100040	2	CasterSingle	6	0	Invalid	0	2	100408	0	0	0	0	1	1	1	0	0	0	0	1	17	0	0	1	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_花间游_技能\移动端_南风吐月.lua		Beneficial	0	0	0	2621341438	2621341438	100049	68	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0		0		1		0		2	0		0	1
移动端_水月无间	100050	测试技能	直接伤害技能	1	Physics	Normal	1	100040	2	CasterSingle	6	0	Invalid	0	2	100408	0	0	0	0	1	1	1	0	0	0	0	1	17	0	0	0	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_花间游_技能\移动端_水月无间.lua		Beneficial	0	0	0	2214609150	2214609150	0	16	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0		0		1		0		2	0		0	0
移动端_乱洒青荷	100051	测试技能	直接伤害技能	1	Physics	Normal	1	100040	2	CasterSingle	6	0	Invalid	0	2	100408	0	0	0	0	0	1	1	0	0	0	1	0	17	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_花间游_技能\移动端_乱洒青荷.lua		Beneficial	0	0	0	2214609150	2214609150	0	16	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0		0		1		0		2	0		0	0
移动端_易筋经_心法	100053	测试技能	直接伤害技能	13	Physics	Normal	2	0	5	TargetSingle	0	0	Invalid	0	0	0	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	少林\移动端_易筋经_心法.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	3	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	0		0	
移动端_洗髓经_心法	100069	测试技能	直接伤害技能	13	Physics	Normal	2	0	5	TargetSingle	0	0	Invalid	0	0	0	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	少林\移动端_洗髓经_心法.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	3	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	0		0	
移动端_太极无极	100076	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100078	3	Column	3	0	Invalid	0	3	100398	0	0	0	1	1	0	0	0	1	0	0	1	32768	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_太极无极.lua		Harmful	0	0	0	2214609102	2621341694	0	0	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0		1	1024	1		0		2				1
移动端_四象轮回	100077	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100078	3	Column	3	0	Invalid	0	3	100398	0	0	0	0	1	0	0	0	1	0	0	1	1152	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_四象轮回.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0		1	1024	1		0		2	350	0	1118	1
移动端_紫霞功_技能	100078	测试技能	直接伤害技能	1	Physics	Normal	1	0	3	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_两仪化形	100079	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100078	3	Column	3	0	Invalid	0	3	100398	0	0	0	0	1	0	0	0	1	0	0	1	1152	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_两仪化形.lua		Harmful	0	0	0	2214609150	2621341694	0	68	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0		1	1024	1		0		2	755	0	2415	1
移动端_气破鸿蒙	100080	测试技能	直接伤害技能	1	NeutralMagic	Damage	1	100078	3	Column	3	0	Invalid	0	3	100398	0	0	0	1	1	0	0	0	1	0	0	1	32768	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_气破鸿蒙.lua		Harmful	0	0	0	2214609102	2621341694	0	16	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0		1	1024	1		0		2	1277	0	4086	
移动端_六合独尊	100081	测试技能	直接伤害技能	10	NeutralMagic	Normal	1	100078	3	PointArea	3	0	Invalid	0	3	100398	0	0	0	1	1	1	0	0	1	0	0	1	32768	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_六合独尊.lua		Neutral	0	0	0	2214609102	2621341694		64	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0			Any	0		1	1024	1		0		2	192			1
移动端_镇山河	100082	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100078	3	PointArea	3	0	Invalid	0	3	100398	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_镇山河.lua		Harmful	0	0	0	2621341438	2621341694		16	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0			Any	0		1	1024	1		0		2	192			
移动端_云裳心经_普攻	100083	测试技能	直接伤害技能	1	Physics	Normal	1	0	4	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_回雪飘摇	100084	测试技能	直接伤害技能	28	LunarMagic	Normal	1	100083	4	TargetSingle	5	0	Invalid	0	4	100409	0	0	0	1	1	1	0	0	0	0	0	0	32784	0	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	1	AniAndSfx	七秀\移动端_云裳心经_普攻\移动端_回雪飘摇.lua		Beneficial	0	0	0	16590	2621407230		2			0	0	0	0	0	0		NotInSprint	Any				0	20	20	63			0				Any			0		0				2			0	1
移动端_云裳心经_子技能	100085	测试技能	直接伤害技能	1	Physics	Normal	1	0	4	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_回雪飘摇_实际治疗	100086	测试技能	直接伤害技能	1	LunarMagic	Normal	1	100085	4	TargetSingle	5	0	Invalid	0	4	100409	0	0	0	1	1	1	0	0	0	0	0	1	4112	0	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	1	SfxOnly	七秀\移动端_云裳心经_子技能\移动端_回雪飘摇_实际治疗.lua		Beneficial	0	0	0	16526	2621407230		2			0	0	0	0	0	0		NotInSprint	Any				0	20	20	63			0				Any			0		1				2	181		0	
移动端_五方行尽	100087	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100078	3	PointArea	3	0	Invalid	0	3	100398	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	纯阳\移动端_紫霞功_技能\移动端_五方行尽.lua		Harmful	0	0	0	2214609150	2621341694		64	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0			Any	0		1	1024	1		0		2	192			1
移动端_云裳心经_技能	100093	测试技能	直接伤害技能	1	Physics	Normal	1	0	4	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_翔鸾舞柳	100094	测试技能	直接伤害技能	29	LunarMagic	Normal	1	100093	4	TargetSingle	5	0	Invalid	0	4	100409	0	0	0	0	1	1	1	0	0	0	0	1	8721	524288	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	七秀\移动端_云裳心经_技能\移动端_翔鸾舞柳.lua		Beneficial	0	0	0	2214609150	2214609150	100094	72			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any					1				2	158		0	1
移动端_上元点鬟	100095	测试技能	直接伤害技能	6	LunarMagic	Normal	1	100083	4	CasterArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	1	0	0	0	0	1	12817	524288	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	1	AniAndSfx	七秀\移动端_云裳心经_普攻\移动端_上元点鬟.lua		Beneficial	0	0	0	2214609150	2751545598		2			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	81		0	1
移动端_风袖低昂	100096	测试技能	直接伤害技能	32	LunarMagic	Normal	1	100093	4	PointArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	1	4625	34078722	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	七秀\移动端_云裳心经_技能\移动端_风袖低昂.lua		Beneficial	0	0	0	2214609150	2621341694		32			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	519		0	0
移动端_天地低昂	100097	测试技能	直接伤害技能	1	LunarMagic	Normal	1	100093	4	PartyArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	1	17	524288	0	0	0	0	0	1	0	0	NotHorse	1	1	0	1	0	0	0	0	1	0	Any	1	0	0	None	0	SfxOnly	七秀\移动端_云裳心经_技能\移动端_天地低昂.lua		Beneficial	0	0	0	2214609150	2621341694		64			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	0		0	1
移动端_雷霆震怒	100098	测试技能	直接伤害技能	1	LunarMagic	Stun	1	100093	4	Sector	5	0	Invalid	0	4	100409	0	0	0	0	1	0	0	0	1	0	0	0	0	524288	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	SfxOnly	七秀\移动端_云裳心经_技能\移动端_雷霆震怒.lua		Harmful	0	0	0	2214609150	2621341694		64			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63		0	0				Any			1	1024	0				2	0		0	1
移动端_婆罗门	100099	测试技能	直接伤害技能	11	LunarMagic	Normal	1	100093	4	CasterArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	0	8721	524288	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	1	1	Any	1	0	0	None	1	SfxOnly	七秀\移动端_云裳心经_技能\移动端_婆罗门.lua		Beneficial	0	0	0	2214609150	2684256254	100099	64			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		0				2	192			1
移动端_鹊踏枝	100100	测试技能	直接伤害技能	5	LunarMagic	Normal	1	100093	4	CasterSingle	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	1	8721	524288	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	七秀\移动端_云裳心经_技能\移动端_鹊踏枝.lua		Beneficial	0	0	2097152	2618326782	2618326782		64			2619899646	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any					1				2	0		0	1
移动端_王母挥袂	100101	测试技能	直接伤害技能	1	LunarMagic	Normal	1	100093	4	PointArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	1	4625	524288	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	1	AniAndSfx	七秀\移动端_云裳心经_技能\移动端_王母挥袂.lua		Beneficial	0	0	0	2214609150	2214609150		72			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	350		0	1
移动端_九微飞花	100102	测试技能	直接伤害技能	1	LunarMagic	Normal	1	100093	4	PointArea	5	0	Invalid	0	4	100409	0	0	0	0	1	1	0	0	0	0	0	0	529	524288	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	None	1	AniAndSfx	七秀\移动端_云裳心经_技能\移动端_九微飞花.lua		Neutral	0	0	0	2214609150	2214609150		32			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	0		0	
移动端_离经易道_普攻	100109	测试技能	直接伤害技能	1	Physics	Normal	1	0	2	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_握针	100110	万花技能	直接伤害技能	10	NeutralMagic	Normal	1	100109	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	1	8401425	524288	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0		0	SfxOnly	万花\移动端_离经易道_普攻\移动端_握针.lua		Beneficial			0	2214609150	3158278142	100110	2			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	66	0	0	1
移动端_清风垂露	100111	万花技能	直接伤害技能	1	NeutralMagic	Normal	1	100109	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	0	8397329	524288	0	1	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0		0	SfxOnly	万花\移动端_离经易道_普攻\移动端_清风垂露.lua		Beneficial			0	2214609150	2621341694	100111	64			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	0		0	1
移动端_离经易道_技能	100112	测试技能	直接伤害技能	1	Physics	Normal	1	0	2	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_提针	100113	万花技能	直接伤害技能	10	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	1	8402449	524288	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0		0	SfxOnly	万花\移动端_离经易道_技能\移动端_提针.lua		Beneficial			8192	2214609150	3158278142	100113	2			16638	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	158	0	0	1
移动端_长针	100114	万花技能	直接伤害技能	10	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	1	8402449	524288	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0		0	SfxOnly	万花\移动端_离经易道_技能\移动端_长针.lua		Beneficial			8192	2214609150	2621341694	100114	72			16638	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	264	0	0	1
移动端_星楼月影	100115	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	CasterSingle	6	0	Invalid	0	2	100411	0	0	0	0	1	1	1	0	0	0	0	1	17	0	0	0	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_离经易道_技能\移动端_星楼月影.lua		Beneficial	0	0	0	2621341438	2621341438	100115	64	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0		0		1		0		2	0		0	1
移动端_春泥护花	100116	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	1	0	0	0	0	1	17	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	1	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_离经易道_技能\移动端_春泥护花.lua		Beneficial	1	0	0	2214609150	2621341694	100116	64	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0		1		1		0		2	0		0	1
移动端_厥阴指	100117	测试技能	直接伤害技能	10	NeutralMagic	Damage	1	100112	2	Column	6	0	Invalid	0	2	100411	0	0	0	0	1	0	1	0	1	1	1	1	2097297	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_离经易道_技能\移动端_厥阴指.lua		Harmful	0	0	0	2214609150	2621341694	100117	68	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	0	0	0			Any	0	1	1		1		0		2	425	0		1
移动端_利针	100118	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	0	1	0	0	1	0	0	0	8389649	524288	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_离经易道_技能\移动端_利针.lua		Neutral	0	0	8192	2214609150	2621341694	100118	64	0	1	16638	0	0	0	0	0		NotInSprint	Any				0	60	60	63			0				Any			1		1				2	0		0	1
移动端_听风吹雪	100119	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	0	1	0	0	0	0	0	0	529	524288	0	1	1	0	0	1	0	0	NotHorse	1	0	0	0	1	0	0	0	1	0	Any	1	0	0	Invalid	1	AniAndSfx	万花\移动端_离经易道_技能\移动端_听风吹雪.lua		Beneficial	0	0	0	2214609150	2621341694	100119	64	0	1	0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1		1				2	0		0	1
移动端_彼针	100120	测试技能	直接伤害技能	10	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	1	5137	524288	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_离经易道_技能\移动端_彼针.lua		Beneficial	0	0	8192	2214609150	2621341694	100120	72	0	1	16638	0	0	0	0	0	132606	NotInSprint	Any				0	60	60	63			0				Any			1		1				2	411	0	0	1
移动端_大针	100121	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	0	529	524288	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	1	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_离经易道_技能\移动端_大针.lua		Beneficial	0	0	0	2214609150	2621341694	0	32	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any			1		1				2	0		0	0
移动端_折叶笼花	100122	测试技能	直接伤害技能	1	NeutralMagic	Normal	1	100112	2	PointArea	6	0	Invalid	0	2	100411	0	0	0	0	1	1	0	0	0	0	0	0	529	524288	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	1	Any	1	0	0	Invalid	0	AniAndSfx	万花\移动端_离经易道_技能\移动端_折叶笼花.lua		Beneficial	0	0	0	2214609150	2621341694	0	32	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any			1		1				2	0		0	0
移动端_上元点鬟_实际治疗	100168	测试技能	直接伤害技能	6	LunarMagic	Normal	1	100085	4	TargetSingle	0	0	Invalid	0	4	100409	0	0	0	0	0	1	0	0	0	0	0	1	0	33554432	0	0	0	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	None	0	None	七秀\移动端_云裳心经_子技能\移动端_上元点鬟_实际治疗.lua		Beneficial	0	0	0	2357100542	2621341694		2	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63			0				Any					1				2		77	0	
移动端_傲血战意_子技能	100352	测试技能	直接伤害技能	1	Physics	Normal	1	0	1	TargetSingle	0	0	Invalid	0	1	100406	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_傲血_突_到点后击倒	100353	测试技能	直接伤害技能	28	Physics	Normal	1	100352	1	CasterArea	2	0	Invalid	0	1	100406	0	0	0	0	1	1	1	1	0	0	0	1	519	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	天策\移动端_傲血战意_子技能\移动端_傲血_突_到点后击倒.lua		Harmful	0	0	0	406093566	2621341694	0	4	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1		1		0		2	303		1161	
移动端_傲血_突_追击突释放	100354	测试技能	直接伤害技能	1	Physics	Normal	1	100352	1	PointArea	0	0	Invalid	0	1	100406	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	天策\移动端_傲血战意_子技能\移动端_傲血_突_追击突释放.lua		Neutral	0	0	0	406093566	2621341694	100028		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1		1		0		2	160			
