SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon
78	4	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高200点，使你能从更高的地方摔下来而不受到伤害。					1										0		
78	5	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高250点，使你能从更高的地方摔下来而不受到伤害。					1										0		
79	0	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高X%。					1										0		
79	1	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高1%。					1										0		
79	2	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高2%。					1										0		
79	3	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高3%。					1										0		
79	4	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高4%。					1										0		
79	5	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高5%。					1										0		
80	0	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高X%。					1										0		
80	1	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高1%。					1										0		
80	2	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高2%。					1										0		
80	3	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高3%。					1										0		
80	4	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高4%。					1										0		
80	5	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高5%。					1										0		
81	1	2043	1	1	0	0	0	99	(81) 获得传送轻功	神行千里	领悟招式，身轻如燕，来去自如，瞬间到达江湖各地和武林秘境。秘境战斗中无法施展此招式。					1										0		
82	0	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高X%。					1										0		
82	1	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高1%。					1										0		
82	2	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高2%。					1										0		
82	3	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高3%。					1										0		
82	4	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高4%。					1										0		
82	5	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高5%。					1										0		
83	0	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高X%。					1										0		
83	1	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高1%。					1										0		
83	2	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高2%。					1										0		
83	3	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高3%。					1										0		
83	4	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高4%。					1										0		
83	5	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高5%。					1										0		
84	0	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低X分钟。	江湖轻功中“神行千里”的调息时间降低30分钟。				1										0		
84	1	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	使用轻功“萍踪侠影”每秒消耗的气力值降低1点。					1										0		
84	2	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	使用轻功“萍踪侠影”每秒消耗的气力值降低2点。					1										0		
84	3	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。					1										0		
84	4	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。					1										0		
84	5	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。					1										0		
85	0	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高X%。					1										0		
85	1	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高1%。					1										0		
85	2	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高2%。					1										0		
85	3	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高3%。					1										0		
85	4	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高4%。					1										0		
85	5	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高5%。					1										0		
86	0	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	轻功“飞景”的调息时间降低X秒。					1										0		
86	1	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低1点。					1										0		
86	2	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低2点。					1										0		
86	3	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低3点。					1										0		
86	4	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低4点。					1										0		
86	5	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低5点。					1										0		
87	0	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低X秒。					1										0		
87	1	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低2秒。					1										0		
87	2	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低4秒。					1										0		
87	3	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低6秒。					1										0		
87	4	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低8秒。					1										0		
87	5	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低10秒。					1										0		
88	0	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低X秒。					1										0		
88	1	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低2秒。					1										0		
88	2	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低4秒。					1										0		
88	3	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低6秒。					1										0		
88	4	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低8秒。					1										0		
88	5	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低10秒。					1										0		
89	0	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低X秒。					1										0		
89	1	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低2秒。					1										0		
89	2	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低4秒。					1										0		
89	3	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低6秒。					1										0		
89	4	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低8秒。					1										0		
89	5	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低10秒。					1										0		
90	0	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低X秒。					1										0		
90	1	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低1秒。					1										0		
90	2	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低2秒。					1										0		
90	3	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低3秒。					1										0		
90	4	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低4秒。					1										0		
90	5	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低5秒。					1										0		
91	1	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高3点。					1										0		
91	2	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高6点。					1										0		
91	3	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高9点。					1										0		
91	4	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高12点。					1										0		
91	5	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高15点。					1										0		
92	1	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双值等级提高5点。					1										0		
92	2	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高10点。					1										0		
92	3	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高15点。					1										0		
92	4	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高20点。					1										0		
92	5	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高25点。					1										0		
93	1	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低1%。					1										0		
93	2	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低2%。					1										0		
93	3	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低3%。					1										0		
93	4	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低4%。					1										0		
93	5	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低5%。					1										0		
94	1	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高2%。					1										0		
94	2	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高4%。					1										0		
94	3	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高6%。					1										0		
94	4	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高8%。					1										0		
94	5	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高10%。					1										0		
95	1	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高10点。					1										0		
95	2	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高19点。					1										0		
95	3	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高28点。					1										0		
95	4	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高38点。					1										0		
95	5	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高48点。					1										0		
96	1	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高5%，持续6秒。该效果每30秒触发一次。					1										0		
96	2	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高10%，持续6秒。该效果每30秒触发一次。					1										0		
96	3	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高15%，持续6秒。该效果每30秒触发一次。					1										0		
97	1	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高5%，持续6秒。该效果每30秒触发一次。					1										0		
97	2	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高10%，持续6秒。该效果每30秒触发一次。					1										0		
97	3	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高15%，持续6秒。该效果每30秒触发一次。					1										0		
98	1	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低4%。					1										0		
98	2	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低8%。					1										0		
98	3	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低12%。					1										0		
98	4	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低16%。					1										0		
98	5	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低20%。					1										0		
99	1	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高15点。					1										0		
99	2	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高28点。					1										0		
99	3	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高40点。					1										0		
99	4	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高53点。					1										0		
99	5	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高68点。					1										0		
100	0	1520	1	1	0	0	0	5	(100) 星楼月影	星楼月影	清除自身所有移动限制，并使<BUFF 411 1 desc>，持续4秒，持续期间“离经易道”心法下获得化解自身最大气血值30%伤害的护盾。<TALENT 16857 1 受到伤害导致自身气血值低于40%，立刻重置“太阴指”“星楼月影”调息时间，该效果最多60秒触发一次><TALENT 14634 1 调息时间降低3秒，自身御劲提高5%，持续时间增加1秒><TALENT 29735 1 调息时间降低3秒，免疫击退和被拉，持续时间增加1秒><TALENT 2650 2 调息时间降低10秒><TALENT 2650 3 调息时间降低15秒><TALENT 23943 1 持续期间自身加速值突破上限，提高30%，“星楼月影”期间获得的护盾若没有被打破则将“星楼月影”护盾剩余值转化为恢复自身气血值>		上行注任脉·膻中，散于三焦。		生存技，在被敌人控制时使用效果最佳。	0	1			1					生存技，解除自身控制效果。	0		
101	0	1519	1	1	0	0	0	1	(101) 握针	握针	使友方目标<BUFF 631 0 desc>(+<SKILLEx {D0} {TotalTherapyAP 0.11}>)，持续<BUFF 631 0 time>。<TALENT 18275 1 持续时间增加6秒，受到伤害有80%几率使下一跳立刻生效><TALENT 5783 1 施展距离提高4尺，施展后立即回复目标<SUB 6894 2>气血值，效果期间玩家受到的治疗效果提高10%，该效果同时只能作用一个目标><TALENT 5794 1 每跳回复玩家目标1%内力，若自身存在“握针”效果，受到攻击有5%几率使下一个“提针”无需运功，持续30秒><TALENT 5795 1 治疗效果提高20%，命中气血值低于40%的目标，立刻吞噬“握针”效果，最多每8秒触发一次>	<BUFF 631 0 desc>(+<SKILLEx {D0} {TotalTherapyAP 0.068}>)。	无得深入而阳气出。		疗伤技，瞬间施展，持续疗伤效果，在移动时是很好的疗伤选择。	1	1			1					疗伤技，给目标添加持续治疗效果。	0		
102	1	1669	1	1	1	0	0	2	(102) 万花治疗阵法BUFF	一重粗识	<BUFF 924 1 desc>。					1										0		
103	1	10	1	1	0	0	0	1	(103) 定身	定身1	移动状态测试技能。					1										0		
103	2507	13	1	1	0	0	0	1	(103) 定身	测试技能	测试技能					1										0		
104	2	11	1	1	0	0	0	1	(104) 冰环_不能移动	冰环	移动状态测试技能。					1										0		
106	1	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	阅历提高5%，声望提高5%，根骨提高3%。					1										0		
106	2	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	基础疗伤成效提高5%。					1										0		
106	3	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	气血最大值提高3%。					1										0		
106	4	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	小队成员若被疗伤会心，则阵眼施展招式内力消耗降低20%持续5秒。					1										0		
106	5	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	阵眼施展“长针”，则基础疗伤成效提高2%，最多叠加五层。					1										0		
106	6	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	若目标重伤，则阵眼下一次招式不需要运功。					1	1									0		
106	7	1805	0	0	0	0	0	1	(106) 落星惊鸿阵描述技能	落星惊鸿阵	空					1										0		
110	1	13	1	1	0	0	0	1	(110) 督脉·神道	督脉·神道	化劲等级提高12点。					1										0		
110	2	13	1	1	0	0	0	1	(110) 督脉·神道	督脉·神道	化劲等级提高24点。					1										0		
110	3	13	1	1	0	0	0	1	(110) 督脉·神道	督脉·神道	化劲等级提高36点。					1										0		
110	4	13	1	1	0	0	0	1	(110) 督脉·神道	督脉·神道	化劲等级提高48点。					1										0		
110	5	13	1	1	0	0	0	1	(110) 督脉·神道	督脉·神道	化劲等级提高60点。					1										0		
111	1	13	1	1	0	0	0	1	(111) 督脉·身柱	督脉·身柱	外功防御等级提高10点。					1										0		
111	2	13	1	1	0	0	0	1	(111) 督脉·身柱	督脉·身柱	外功防御等级提高25点。					1										0		
111	3	13	1	1	0	0	0	1	(111) 督脉·身柱	督脉·身柱	外功防御等级提高45点。					1										0		
111	4	13	1	1	0	0	0	1	(111) 督脉·身柱	督脉·身柱	外功防御等级提高70点。					1										0		
111	5	13	1	1	0	0	0	1	(111) 督脉·身柱	督脉·身柱	外功防御等级提高100点。					1										0		
112	1	13	1	1	0	0	0	1	(112) 督脉·大椎	督脉·大椎	拆招值提高40点。					1										0		
112	2	13	1	1	0	0	0	1	(112) 督脉·大椎	督脉·大椎	拆招值提高80点。					1										0		
112	3	13	1	1	0	0	0	1	(112) 督脉·大椎	督脉·大椎	拆招值提高120点。					1										0		
112	4	13	1	1	0	0	0	1	(112) 督脉·大椎	督脉·大椎	拆招值提高160点。					1										0		
112	5	13	1	1	0	0	0	1	(112) 督脉·大椎	督脉·大椎	拆招值提高200点。					1										0		
113	1	13	1	1	0	0	0	1	(113) 督脉·哑门	督脉·哑门	御劲等级提高4点。					1										0		
113	2	13	1	1	0	0	0	1	(113) 督脉·哑门	督脉·哑门	御劲等级提高8点。					1										0		
113	3	13	1	1	0	0	0	1	(113) 督脉·哑门	督脉·哑门	御劲等级提高12点。					1										0		
